filename,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,BeginTime,EndTime,Annotation,label
72_90.WAV,-213.513427734375,28.836944580078125,9.564215660095215,1.409136176109314,8.787748336791992,-0.4879520833492279,1.0382802486419678,-3.4072349071502686,-0.42745161056518555,1.8981088399887085,-2.1020748615264893,0.698463499546051,-1.7992912530899048,1.8045543432235718,-1.3871755599975586,2.19344162940979,-2.3043930530548096,1.8181864023208618,-2.692387819290161,2.657353639602661,-1.3733335733413696,2.007685422897339,-1.118549108505249,0.7935932278633118,-0.3799765110015869,0.9998323917388916,-0.13372530043125153,0.7448423504829407,-0.2478545904159546,0.3747616708278656,-0.704451322555542,0.287237286567688,-0.1809699982404709,0.22610843181610107,-0.21215467154979706,0.4635286331176758,-0.42886319756507874,0.23134493827819824,0.2542557120323181,0.46731629967689514,31.984913156999998,34.203832682,vibra_flor_1,Augchloropsis_sp1
72_90.WAV,-298.0020446777344,18.054302215576172,8.470772743225098,-0.5172884464263916,3.193869113922119,-0.9863271713256836,3.067793846130371,3.029435157775879,-0.5750623345375061,-0.9331028461456299,-1.0656251907348633,1.7338184118270874,-3.4572699069976807,0.8080679178237915,-0.5634697675704956,2.460249185562134,-2.2088510990142822,2.1890108585357666,-1.5478886365890503,1.2134208679199219,-2.095155954360962,1.7074470520019531,-1.3244290351867676,0.636393129825592,-0.2249467968940735,0.5080822110176086,-0.6878872513771057,0.173887237906456,-0.3847738206386566,0.3343752324581146,-0.7358649969100952,0.6670133471488953,-0.21194447576999664,0.10887040942907333,0.043685149401426315,0.34213411808013916,-0.24547328054904938,0.3350847065448761,0.19595614075660706,0.19843930006027222,40.211151396999995,42.213590968000005,voo,Augchloropsis_sp1
43.WAV,-342.80279541015625,24.793991088867188,8.58292007446289,0.3722890615463257,1.3264434337615967,1.2277566194534302,0.9472620487213135,1.3877410888671875,-0.9714998602867126,0.8480510711669922,-1.3720014095306396,1.5761430263519287,-1.0600168704986572,1.2991636991500854,-0.18590646982192993,2.430065631866455,-1.6857819557189941,2.565108060836792,-2.3833911418914795,2.2230091094970703,-1.7732186317443848,2.086421489715576,-0.7186476588249207,0.816455066204071,-1.3684006929397583,0.7740830183029175,-0.8560858964920044,0.7167977094650269,-0.2047528624534607,0.2775794267654419,-0.32265961170196533,0.0595143623650074,-0.23504173755645752,0.5288402438163757,-0.8545684218406677,0.18474824726581573,-0.6176166534423828,-0.18187929689884186,-0.12877823412418365,0.15421348810195923,0.908868793,2.140890936,voo,Augchloropsis_sp1
43.WAV,-211.30157470703125,1.1300208568572998,10.452741622924805,10.726937294006348,-5.449527740478516,4.720050811767578,-0.4329521059989929,-1.0139814615249634,-7.088593006134033,3.091968536376953,-1.4734811782836914,2.2332003116607666,-3.2197329998016357,1.4923620223999023,-0.4274147152900696,3.3878567218780518,-2.9707696437835693,1.2847241163253784,-0.2858712077140808,3.0167107582092285,-2.0015175342559814,0.5106368064880371,-0.9350325465202332,1.3907705545425415,-0.7111256122589111,0.7834352850914001,-0.6155894994735718,-0.04381074756383896,0.26234152913093567,0.8946260809898376,0.33203426003456116,0.3681425154209137,-0.35346946120262146,0.2034662961959839,-0.5317068696022034,-0.5462476015090942,-0.9445202946662903,-0.4849236309528351,-0.20405887067317963,-0.023414064198732376,3.615278089,5.17045358,vibra_flor_1,Augchloropsis_sp1
43.WAV,-212.2977752685547,-11.088744163513184,16.33021354675293,10.489194869995117,5.0573225021362305,9.080181121826172,-9.189314842224121,-3.5522499084472656,-3.7527856826782227,-5.0135393142700195,0.18720242381095886,3.096007823944092,4.0940842628479,-2.614474296569824,2.026153326034546,-1.4135715961456299,-3.4773924350738525,-0.5815143585205078,-0.43865659832954407,2.0239808559417725,-3.4671173095703125,2.269413948059082,-2.987635374069214,1.3489731550216675,-3.0559911727905273,1.6367243528366089,-1.6401731967926025,0.13426880538463593,-1.2409031391143799,0.025037944316864014,-0.8304274082183838,-0.8484762907028198,-0.1236685961484909,-0.9169101715087891,0.09513462334871292,-1.4359691143035889,-0.9723427891731262,-2.168292760848999,-1.144608736038208,-0.9721801280975342,6.48326406,7.068979504,vibra_flor_1,Augchloropsis_sp1
43.WAV,-330.785400390625,17.80929183959961,8.74661636352539,1.5046281814575195,-0.4026678204536438,2.359683036804199,1.3570528030395508,0.3943392336368561,-0.42885279655456543,-0.35204824805259705,-0.7534946203231812,1.864111304283142,-0.97332364320755,0.8549585342407227,-2.0456199645996094,2.0377800464630127,-1.603784203529358,2.3755240440368652,-1.5477601289749146,2.337758779525757,-2.1069390773773193,1.6630359888076782,-1.014756679534912,0.43905967473983765,-1.0322422981262207,1.3364413976669312,-0.562140941619873,0.3575441837310791,-0.40695858001708984,-0.07465797662734985,0.2571147084236145,1.1971290111541748,-0.9320789575576782,0.12524114549160004,-1.1066802740097046,-0.20137043297290802,-0.36367177963256836,-0.1298055797815323,-0.10956622660160065,0.024985086172819138,12.542389349,13.431061058,voo,Augchloropsis_sp1
10.WAV,-215.7681121826172,40.864990234375,-1.5761467218399048,2.112556219100952,4.828213691711426,2.1805622577667236,-1.7388428449630737,3.3453502655029297,-1.3968061208724976,-1.045204997062683,3.7404351234436035,-1.5218591690063477,1.4578526020050049,-2.3156774044036865,-1.309377670288086,1.869512677192688,-1.5471261739730835,1.4949740171432495,-0.6355441808700562,0.6677954792976379,-3.371126890182495,2.224083423614502,-1.876822590827942,1.673073410987854,-1.0248515605926514,0.054842766374349594,-0.6012870073318481,0.8447808623313904,-0.9019874930381775,0.6048555970191956,0.026394665241241455,0.7315815091133118,0.14105463027954102,0.8621590733528137,0.6518296003341675,0.8158326745033264,0.05899817869067192,0.34868642687797546,0.1764458864927292,-0.3791976273059845,4.415169912,5.673792858,vibra_flor_1,Auglochloropsis_sp1
10.WAV,-235.01803588867188,36.675376892089844,-1.0748882293701172,4.971614837646484,3.371716022491455,1.9173533916473389,1.3273558616638184,0.6009480357170105,-0.3378678262233734,-1.9592081308364868,3.5878548622131348,0.6324339509010315,-0.5006696581840515,-2.001323938369751,-0.7401471734046936,1.1973376274108887,-1.9392035007476807,1.968425989151001,-0.43490156531333923,2.714017391204834,-3.35595703125,1.7559560537338257,-1.390395998954773,1.3005636930465698,-0.7565855979919434,0.40928298234939575,-0.6375970840454102,0.6250355243682861,-1.0324808359146118,0.2592945396900177,-0.19759421050548553,0.3336586058139801,0.042875636368989944,0.31418830156326294,-0.15223382413387299,0.18780358135700226,-0.3978709876537323,-0.07988689094781876,0.23214302957057953,0.04039107635617256,9.794489902,12.053114642,vibra_flor_1,Auglochloropsis_sp1
10.WAV,-302.0400695800781,24.79564094543457,5.549830436706543,5.512733459472656,3.1959118843078613,1.087378740310669,0.7425549626350403,3.6991748809814453,-1.7524244785308838,-1.4526180028915405,0.6269579529762268,4.481147766113281,-4.280913829803467,-0.9822450280189514,1.7882170677185059,1.2053501605987549,-3.7113351821899414,2.204287528991699,-1.177859902381897,1.5800843238830566,-1.9374297857284546,1.3071950674057007,-1.0399032831192017,0.9861757755279541,-0.5738803744316101,1.3222473859786987,-0.7241570353507996,-0.14285747706890106,-0.592945396900177,0.4247552156448364,-0.37953558564186096,0.0007616772199980915,-0.7168024182319641,0.28972291946411133,-0.17167219519615173,0.2992710471153259,-0.012308609671890736,0.3978709876537323,0.5264926552772522,0.09180910140275955,13.708290023,15.242775533,voo,Auglochloropsis_sp1
AU_165.WAV,-240.42271423339844,-1.6314767599105835,-22.941936492919922,-13.94393253326416,-0.1429935097694397,10.086755752563477,4.285159111022949,-0.2660704255104065,-6.095302104949951,1.0910855531692505,3.669512987136841,5.426531791687012,-5.317878723144531,-1.154983639717102,-2.4654994010925293,5.096911907196045,-0.5515948534011841,1.0756142139434814,-4.499678611755371,1.5283361673355103,-0.27658283710479736,4.294617652893066,-2.7747344970703125,-1.7240098714828491,-0.4573969841003418,2.8781514167785645,0.8837565779685974,-0.47506779432296753,-2.702204942703247,0.23754087090492249,0.26779189705848694,1.4543883800506592,-0.42972007393836975,-0.11365892738103867,0.14847120642662048,0.39938271045684814,-0.1877676546573639,-0.3762545585632324,0.011634528636932373,0.3040860593318939,0.15045757199999998,0.890708825,vibra_flor_1,Auglochloropsis_sp1
AU_165.WAV,-250.14300537109375,28.863901138305664,-25.45326042175293,-12.725777626037598,6.620960235595703,9.999072074890137,7.999477386474609,-4.962986469268799,-5.52306604385376,-0.3147416412830353,2.7909679412841797,4.084808826446533,-5.386168003082275,-2.838214635848999,-1.5428980588912964,2.9442503452301025,-0.182208850979805,1.4424554109573364,-2.7922232151031494,1.7250865697860718,1.558864712715149,3.7158291339874268,-0.22328121960163116,-0.926548182964325,-0.5525192618370056,3.536807060241699,2.002030611038208,0.21810521185398102,-1.1755834817886353,0.3547293245792389,-0.6087315678596497,1.2541282176971436,-0.43052029609680176,0.30465057492256165,-0.5345966219902039,0.11222735792398453,-0.8244292140007019,0.32432958483695984,0.1318848878145218,0.573651134967804,1.1856056659999998,1.462447598,voo,Auglochloropsis_sp1
AU_165.WAV,-203.0999298095703,18.35719108581543,-23.950355529785156,-6.597232818603516,4.602895259857178,-0.0873548686504364,3.190004825592041,-7.124695777893066,-1.2640546560287476,0.17804916203022003,0.12523606419563293,6.4027886390686035,-7.028262138366699,-2.4493324756622314,-3.504786729812622,2.7740068435668945,-0.33558040857315063,0.9379117488861084,-3.2418322563171387,-0.9464699625968933,-0.8163885474205017,3.428374767303467,-1.9279496669769287,0.2772761285305023,-1.1552820205688477,1.3392292261123657,-0.264006108045578,-0.04588107764720917,-1.5493106842041016,-0.6788832545280457,-0.20698152482509613,1.1208422183990479,0.3180754780769348,0.0619032122194767,-0.67269366979599,0.038724806159734726,-0.47215425968170166,0.21838301420211792,-0.384369820356369,0.09259560704231262,1.588831958,2.3832479369999997,vibra_flor_2,Auglochloropsis_sp1
AU_165.WAV,-221.67813110351562,15.356765747070312,-26.613697052001953,-7.5588836669921875,5.850687026977539,-0.6312589049339294,4.140018463134766,-7.565757751464844,-1.4547877311706543,-2.5436415672302246,0.820758044719696,5.643343925476074,-8.784114837646484,-3.149545669555664,-3.369671583175659,2.838217258453369,0.16534940898418427,-0.014231461100280285,-3.5415000915527344,-0.7082823514938354,0.5123037099838257,4.178802490234375,-2.129178285598755,-0.47022828459739685,-1.7280861139297485,1.4075742959976196,-0.5893155932426453,0.03884395211935043,-1.784463882446289,-0.4123522639274597,-0.49350470304489136,1.2319337129592896,-0.29447123408317566,0.47005319595336914,-0.0633963793516159,0.07358197122812271,-0.8649212121963501,-0.15691164135932922,0.620040237903595,0.6979916095733643,2.527687206,2.95498671,vibra_flor_2,Auglochloropsis_sp1
AU_165.WAV,-245.29714965820312,46.65894317626953,-6.626920700073242,-10.751888275146484,12.109275817871094,7.54230260848999,6.805794715881348,-2.2545483112335205,-8.347383499145508,-1.6883258819580078,5.817622661590576,6.305441856384277,-5.302801132202148,-3.1372156143188477,1.7313523292541504,3.8595471382141113,-1.5064845085144043,2.5233092308044434,-2.025423288345337,0.37760767340660095,1.2116496562957764,4.580089092254639,-1.4816367626190186,-1.553519606590271,-0.484148770570755,3.217957019805908,0.3614107072353363,0.6245805025100708,-1.98853600025177,-0.0038853222504258156,0.05901278555393219,0.9869788289070129,-1.1376595497131348,0.1416810303926468,-0.01543961651623249,0.20608234405517578,-0.4163886308670044,-0.048156049102544785,-0.2559683620929718,0.23604382574558258,3.5146888769999998,3.8938419580000003,voo,Auglochloropsis_sp1
AU_167.WAV,-260.3262023925781,13.243435859680176,-28.106645584106445,-9.105772972106934,4.663594722747803,10.922396659851074,7.81171178817749,-5.6634111404418945,-2.487138509750366,-5.136002063751221,3.3508241176605225,10.384573936462402,-8.48047924041748,-3.5151331424713135,4.6386260986328125,0.7457219362258911,-1.6198256015777588,2.3435111045837402,-5.321518421173096,1.991149663925171,-1.2511203289031982,3.382988214492798,-0.2533915638923645,-3.7597851753234863,-1.8801978826522827,2.0213100910186768,0.4855697453022003,2.4719583988189697,-2.1210200786590576,-1.3596662282943726,-1.0209934711456299,1.7368513345718384,0.30664974451065063,-0.03610018640756607,-0.4058893024921417,0.21917174756526947,-0.6037315130233765,-0.467170774936676,-0.20273055136203766,0.07218474894762039,0.0,1.28217095,vibra_flor_1,Auglochloropsis_sp2
AU_167.WAV,-241.68453979492188,31.35700035095215,-17.629188537597656,-8.45329475402832,1.26360285282135,8.591511726379395,4.35037088394165,-8.189248085021973,-4.707902431488037,-7.801669120788574,1.25021231174469,7.597061634063721,-8.331399917602539,-3.4363458156585693,3.949568033218384,-0.07815668731927872,-2.2094640731811523,4.252713203430176,-4.091853141784668,-0.46844014525413513,-0.20519794523715973,3.825521230697632,1.0317094326019287,-3.0995638370513916,-2.2000224590301514,2.2169387340545654,-0.9300526976585388,2.7684168815612793,-1.0531822443008423,-1.299681544303894,-0.09856750071048737,1.279236912727356,0.16365909576416016,0.5531529188156128,-0.8020845055580139,-0.10225848108530045,-1.5595836639404297,-0.9847946166992188,1.2927981615066528,-0.5937290191650391,3.041046483,4.306779344,vibra_flor_1,Auglochloropsis_sp2
AU_167.WAV,-228.24742126464844,8.202985763549805,-24.340808868408203,-7.99801778793335,8.07285213470459,5.744358539581299,12.074718475341797,-4.946760654449463,-3.7849695682525635,2.2649147510528564,0.5031294226646423,6.67547607421875,-4.3032755851745605,-0.9484264850616455,3.2069430351257324,1.720626950263977,2.9036192893981934,1.3494032621383667,-3.455113172531128,2.1254026889801025,-1.7543481588363647,3.2649664878845215,0.24676594138145447,-3.1268668174743652,-1.5102976560592651,1.5965052843093872,-0.6759451031684875,1.565718412399292,-1.8737667798995972,-0.5572554469108582,0.3039608299732208,1.3088265657424927,0.4015271067619324,0.7968938946723938,-1.0438591241836548,0.466756671667099,-0.10412462055683136,-0.5711231827735901,0.6486800312995911,-0.19341617822647095,8.186168371,10.471062755,vibra_flor_1,Auglochloropsis_sp2
AU_167.WAV,-220.2141876220703,25.327007293701172,-21.945159912109375,1.1559593677520752,6.373929977416992,5.451169967651367,11.117958068847656,-4.685545444488525,-3.0869646072387695,-1.9701138734817505,3.818464756011963,8.473188400268555,-4.791672229766846,-1.117811918258667,5.58397912979126,3.0599300861358643,-0.2781059741973877,0.8679047226905823,-2.41621732711792,1.623749852180481,0.8559417724609375,2.263240098953247,-0.45425161719322205,-2.956428050994873,-0.5041012167930603,4.512701988220215,-2.3095717430114746,0.42131438851356506,-1.5481517314910889,0.13605248928070068,0.9118219614028931,0.31168684363365173,-1.0594019889831543,1.2217254638671875,-0.18856704235076904,1.2908997535705566,-0.5284841060638428,-0.36864781379699707,1.2521579265594482,0.14637932181358337,12.410757269000001,13.857309109000001,vibra_flor_1,Auglochloropsis_sp2
AU_167.WAV,-233.68563842773438,31.015413284301758,-23.239871978759766,-2.4308536052703857,9.431281089782715,9.033160209655762,13.736308097839355,-5.22448205947876,-0.25625449419021606,-5.3131866455078125,3.362802028656006,8.396505355834961,-9.696120262145996,-4.812862396240234,5.722489833831787,0.6502491235733032,-1.4542123079299927,2.296520233154297,-5.109348297119141,1.4796894788742065,-1.4930921792984009,3.7344772815704346,-1.1893073320388794,-4.201895236968994,-1.0756474733352661,4.2110395431518555,-2.0319182872772217,0.8600947260856628,-1.4084413051605225,-0.04202112928032875,1.0752242803573608,0.1688266098499298,-0.976638674736023,1.4710773229599,0.09451329708099365,0.16155226528644562,-0.7606186866760254,-0.3586023449897766,1.7291117906570435,-0.6067773699760437,14.334013693,14.958661079,vibra_flor_1,Auglochloropsis_sp2
AU_167.WAV,-230.54356384277344,47.97346115112305,-22.80226707458496,0.227989062666893,8.318642616271973,6.370323181152344,8.587258338928223,-7.13016414642334,-1.2292916774749756,-6.144049167633057,3.0378024578094482,12.764771461486816,-13.7163667678833,-4.184201240539551,5.483674049377441,1.024948239326477,-4.159323215484619,2.148103713989258,-4.860029697418213,3.5391783714294434,-1.193785548210144,3.7232186794281006,-1.615549921989441,-2.3535807132720947,0.6139561533927917,4.557052135467529,-0.8636445999145508,1.015295147895813,-2.943769693374634,0.22261664271354675,2.657757043838501,1.2673453092575073,-0.4869489073753357,2.0054333209991455,-0.13320930302143097,0.8869138360023499,0.09897756576538086,-0.5186051726341248,0.5154528021812439,0.24479198455810547,15.468241841,15.747689355999999,voo,Auglochloropsis_sp2
AU_146.WAV,-264.55224609375,32.20714569091797,-33.381649017333984,-5.682476043701172,-2.3296797275543213,4.578170299530029,8.601183891296387,-4.956010818481445,-3.1459364891052246,-7.506361484527588,-0.7057455778121948,11.36921215057373,-11.1082763671875,-5.861124038696289,9.462416648864746,1.0588090419769287,0.21425342559814453,4.916749000549316,-3.5099663734436035,1.7798404693603516,-1.699218988418579,2.7181496620178223,2.6497833728790283,-2.150242328643799,-3.4226725101470947,4.2759623527526855,-0.0036596059799194336,2.2685070037841797,-0.4089471995830536,-3.6122188568115234,-0.7565112113952637,0.49816572666168213,0.98195481300354,2.113529920578003,0.7265198230743408,0.6138623952865601,-0.13257330656051636,-1.1831235885620117,0.5879886150360107,-1.022400140762329,8.475276044,8.823575059,voo,Auglochloropsis_sp2
AU_146.WAV,-234.88052368164062,28.816301345825195,-16.305496215820312,-7.72018575668335,9.479442596435547,8.517016410827637,2.860023260116577,1.7028998136520386,2.253978729248047,-1.2467997074127197,-1.7574870586395264,9.395801544189453,-8.226398468017578,-6.036056995391846,1.0073037147521973,2.921039342880249,-1.5673919916152954,4.889093399047852,-4.273669719696045,1.532738208770752,-0.18556608259677887,2.078117609024048,4.693843364715576,-2.6657164096832275,-1.6741245985031128,2.4631803035736084,0.7714436054229736,1.4153521060943604,0.07357480376958847,-2.62070894241333,-0.8748419284820557,1.1003719568252563,0.6055871844291687,2.2788949012756348,0.34816452860832214,0.22694802284240723,-0.665530800819397,-0.4924125373363495,0.6541710495948792,-0.7795014977455139,8.870014928,9.845252171,vibra_flor_1,Auglochloropsis_sp2
AU_146.WAV,-230.16136169433594,26.773822784423828,-16.853090286254883,-5.554632663726807,4.6001434326171875,14.466983795166016,6.07575798034668,2.665342092514038,4.770843982696533,-0.8380268216133118,3.5284290313720703,8.251754760742188,-8.962069511413574,-8.668344497680664,1.5875723361968994,-1.3225586414337158,-3.3288052082061768,1.251830816268921,-1.9588710069656372,1.7284401655197144,-0.15322434902191162,1.6140202283859253,1.900873064994812,-4.002486228942871,-2.607186794281006,3.2493183612823486,0.3877542018890381,-1.0352684259414673,-1.7363415956497192,-1.1522890329360962,0.14174863696098328,1.1178381443023682,-1.168124794960022,1.3221497535705566,-0.7978056073188782,0.6229501366615295,-0.4254998564720154,-0.40177834033966064,0.15713399648666382,0.3895014524459839,10.79726948,11.563527314000002,vibra_flor_1,Auglochloropsis_sp2
